date_unix,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,wind_speed,wind_deg,weather_main,weather_description,clouds
1436204814,301.9,1020,70,301.15,302.15,4.6,180,Clouds,overcast clouds,90
1436208408,302.45,1018,70,301.15,303.15,3.1,190,Clouds,broken clouds,75
1436211999,302.93,1018,58,302.04,304.15,5.1,190,Clouds,broken clouds,75
1436215587,302.64,1018,88,300.15,304.15,1.97,236.002,Rain,heavy intensity rain,90
1436219208,301.23,1018,78,299.15,303.15,2.6,150,Rain,light rain,75
1436222791,299.28,1018,94,296.15,302.15,1.5,120,Thunderstorm,proximity thunderstorm,40
1436226473,298.65,1017,78,296.15,302.15,1.27,217.002,Clouds,scattered clouds,40
1436230002,298.2,1017,74,296.15,301.15,1.5,250,Thunderstorm,proximity thunderstorm,40
1436233559,296.74,1018,100,295.15,298.15,1.07,224.002,Mist,mist,1
1436237154,296.27,1018,88,295.15,297.15,2.1,110,Mist,mist,20
1436240753,295.76,1018,100,294.15,297.15,1.07,224.002,Mist,mist,1
1436244370,295.78,1018,100,294.15,297.15,2.6,310,Mist,mist,1
1436247977,295.71,1018,100,294.15,297.15,1.07,173.502,Mist,mist,1
1436251816,295.44,1018,100,295.15,296.15,1.07,173.502,Mist,mist,20
1436262415,294.6,1018,94,294.15,295.15,2.1,200,Mist,mist,1
1436269892,295.58,1019,100,295.15,296.15,2.1,220,Mist,mist,1
1436276975,298.67,1019,78,297.15,300.15,2.6,220,Clear,sky is clear,1
1436280645,300.33,1019,74,300.15,301.15,2.1,160,Clear,sky is clear,1
1436316722,300.5,1017,94,299.26,302.15,2.91,220.001,Haze,haze,1
1436320256,298.75,1017,74,297.59,300.15,2.6,180,Haze,haze,40
1436323864,298.71,1018,100,297.04,300.15,2.97,201.5,Clear,sky is clear,1
1436327455,298.13,1018,78,297.04,299.15,2.6,190,Clouds,scattered clouds,40
1436331101,298.01,1018,83,296.48,299.15,2.6,200,Clouds,few clouds,20
1436334470,298.52,1017,78,296.48,299.15,3.6,200,Clear,sky is clear,1
1436337993,298.26,1018,100,296.48,299.15,1.5,180,Clear,sky is clear,1
1436342100,298.28,1017,100,297.15,299.15,1.5,180,Clear,sky is clear,1
1436345450,298.08,1017,100,297.15,299.15,2.1,190,Clear,sky is clear,1
1436352772,297.69,1018,100,296.15,299.15,1.5,190,Clear,sky is clear,1
1436356296,297.93,1018,100,297.15,298.15,2.6,200,Clear,sky is clear,1
1436363553,299.68,1018,88,299.15,301.15,2.1,200,Clear,sky is clear,1
1436367186,301.1,1018,83,300.15,302.15,2.6,200,Clear,sky is clear,1
1436370580,301.73,1018,79,300.15,303.15,2.6,220,Rain,light rain,1
1436374012,302.47,1017,58,301.48,304.15,4.6,240,Rain,light rain,90
1436377631,302.47,1017,62,301.48,304.15,5.1,230,Rain,light rain,90
1436381200,302.71,1017,66,302.15,303.15,4.6,240,Rain,light rain,90
1436384804,302.84,1016,62,302.15,303.15,6.2,230,Rain,light rain,90
1436388422,303.12,1016,62,302.04,304.15,7.2,230,Clouds,overcast clouds,90
1436391986,303.14,1016,62,302.04,304.15,5.7,230,Clouds,broken clouds,75
1436395594,303.13,1016,62,302.04,304.15,4.1,250,Clouds,broken clouds,75
1436399261,302.43,1016,66,301.15,304.15,6.2,230,Clouds,broken clouds,75
1436402812,301.16,1016,70,300.15,302.15,5.7,240,Clouds,broken clouds,75
1436406361,300.2,1016,70,297.59,302.15,4.6,240,Clouds,broken clouds,75
1436409967,299.77,1017,74,297.59,301.15,4.6,250,Clouds,broken clouds,75
1436413554,299.42,1017,69,297.04,301.15,4.1,260,Rain,light rain,75
1436417202,299.36,1017,83,298.15,301.15,2.6,240,Clear,sky is clear,1
1436420860,298.18,1017,88,295.93,300.15,3.1,230,Clouds,broken clouds,75
1436424392,297.95,1017,94,295.93,300.15,1.5,240,Clouds,scattered clouds,40
1436439160,296.8,1017,74,295.37,299.15,3.1,270,Clouds,broken clouds,75
1436456961,304.61,1017,55,303.15,306.15,3.6,260,Clouds,broken clouds,75
1436460532,305.33,1017,49,304.82,306.15,3.1,280,Clouds,overcast clouds,90
1436464143,306.11,1017,59,305.15,307.15,4.1,250,Clouds,scattered clouds,40
1436467705,306.47,1016,59,305.93,307.15,3.6,250,Clouds,broken clouds,75
1436471319,306.47,1015,49,305.37,308.15,6.2,230,Clouds,overcast clouds,90
1436474886,306.5,1014,52,305.15,308.15,6.7,210,Clouds,overcast clouds,90
1436478527,305.89,1014,52,305.15,307.15,5.7,220,Clouds,overcast clouds,90
1436482094,305.58,1014,55,304.26,307.15,5.7,220,Clouds,overcast clouds,90
1436485777,304.22,1014,74,303.15,305.15,2.1,210,Clear,sky is clear,1
1436489317,302.99,1012,52,301.48,304.15,7.2,250,Clouds,scattered clouds,40
1436492796,301.61,1014,88,299.15,304.15,1.5,220,Clear,sky is clear,1
1436496362,301.58,1015,70,300.93,302.15,3.6,250,Clear,sky is clear,1
1436499999,301.29,1015,58,299.26,304.15,4.6,260,Clouds,overcast clouds,90
1436503592,300.86,1015,55,298.71,303.15,3.6,250,Clouds,broken clouds,75
1436507612,300.65,1015,83,298.71,303.15,2.6,250,Clouds,broken clouds,75
1436518399,299.03,1016,78,297.04,301.15,3.1,250,Clear,sky is clear,1
1436528875,299.09,1017,78,298.15,300.15,2.6,270,Clear,sky is clear,1
1436532413,299.24,1017,61,295.93,301.15,3.6,310,Clouds,broken clouds,75
1436536109,300.78,1017,65,300.15,301.48,3.6,350,Clouds,broken clouds,75
1436539643,302.17,1018,62,301.15,303.15,2.1,350,Clouds,broken clouds,75
1436543342,303.21,1018,55,302.04,304.15,4.1,320,Clouds,scattered clouds,40
1436546882,304.01,1018,52,302.04,305.15,5.1,350,Clouds,scattered clouds,40
1436550517,303.66,1018,45,303.15,304.15,3.6,360,Clear,sky is clear,1
1436554120,303.75,1017,62,302.15,305.15,2.07,319.501,Clouds,overcast clouds,90
1436557728,304.17,1017,48,303.15,305.15,3.6,360,Clouds,broken clouds,75
1436561261,303.76,1017,52,302.04,305.15,2.1,20,Clouds,broken clouds,75
1436564881,302.17,1016,58,298.71,304.15,2.1,30,Rain,moderate rain,75
1436568489,299.24,1018,94,297.15,302.15,1.01,302.003,Rain,heavy intensity rain,75
1436572273,298.01,1017,83,296.48,300.15,2.1,40,Rain,heavy intensity rain,90
1436575677,297.6,1017,94,296.48,299.15,1.01,302.003,Rain,light rain,1
1436579276,296.8,1017,88,295.93,298.15,1.36,64.0069,Fog,fog,75
1436582830,296.09,1018,100,294.15,297.15,1.36,64.0069,Fog,fog,1
1436586440,296,1018,100,295.15,297.15,1.36,64.0069,Mist,mist,1
1436590089,296,1018,100,295.15,297.15,1.21,65.0001,Mist,mist,90
1436593662,296.26,1018,100,296.15,296.48,1.21,65.0001,Rain,light rain,90
1436597302,295.91,1017,100,294.82,297.15,1.21,65.0001,Rain,light rain,75
1436600919,295.74,1017,100,295.15,296.48,1.42,50.0108,Mist,mist,90
1436604463,295.88,1017,100,295.15,297.15,1.42,50.0108,Fog,fog,90
1436607991,295.98,1017,88,295.15,297.15,1.5,40,Mist,mist,90
1436611550,295.4,1018,100,294.15,296.15,1.51,90.0021,Rain,heavy intensity rain,90
1436615115,295.62,1018,94,294.15,297.15,1.5,0,Rain,moderate rain,75
1436618737,295.62,1018,94,294.15,297.15,2.1,20,Rain,heavy intensity rain,90
1436622327,295.12,1018,94,294.15,296.15,3.1,20,Rain,moderate rain,90
1436625914,295.21,1019,100,294.15,296.15,2.6,30,Rain,moderate rain,90
1436629590,295.56,1020,100,294.15,297.15,1.51,60.0003,Rain,heavy intensity rain,90
1436633186,295.5,1020,100,294.82,296.15,1.5,0,Rain,light rain,90
1436636810,296.36,1018,100,294.82,298.15,3.6,360,Rain,light rain,90
1436640369,296.96,1019,94,295.15,300.15,2.1,0,Rain,moderate rain,90
1436643991,296.86,1018,100,294.82,300.15,4.6,360,Clouds,overcast clouds,90
1436647565,297.2,1019,88,295.93,298.71,4.1,30,Drizzle,light intensity drizzle,90
1436651169,297.49,1019,83,296.15,298.71,4.1,30,Rain,light rain,90
1436654764,298.77,1018,78,298.15,300.15,3.6,60,Clouds,broken clouds,75
1436658489,297.8,1018,78,296.48,299.15,2.6,60,Clouds,broken clouds,75
1436661982,297,1018,83,296.48,297.15,2.6,50,Clouds,broken clouds,75
1436665568,295.4,1019,88,294.15,297.15,1.23,39.0035,Mist,mist,75
1436669169,294.51,1019,88,293.15,296.15,1.23,39.0035,Mist,mist,75
1436672756,293.46,1019,94,291.15,295.15,1.23,39.0035,Mist,mist,40
1436676371,293.09,1019,100,292.15,295.15,1.06,31.0027,Mist,mist,90
1436679997,292.28,1019,93,292.04,292.59,1.06,31.0027,Fog,fog,1
1436683569,291.94,1019,100,291.15,292.15,1.06,31.0027,Mist,mist,1
1436687194,292,1018,100,291.15,294.15,1.16,4.50085,Mist,mist,1
1436690782,291.48,1018,93,291.15,292.15,1.5,330,Fog,fog,20
1436694392,291.3,1018,93,290.93,292.15,1.5,330,Fog,fog,20
1436697908,291.5,1019,100,290.15,293.15,1.51,340.503,Mist,mist,1
1436701522,292.34,1020,100,291.15,293.15,1.51,340.503,Mist,mist,1
1436705114,294.38,1019,88,293.15,295.15,3.1,350,Mist,mist,40
1436708709,297.07,1019,73,296.15,298.15,3.1,360,Clouds,scattered clouds,40
1436712329,299.45,1018,57,299.15,300.15,2.6,360,Clouds,broken clouds,75
1436716012,299.92,1018,57,298.71,301.15,2.1,50,Clouds,broken clouds,75
1436719583,301.1,1018,54,300.15,302.15,1.51,128,Clouds,broken clouds,75
1436723270,301.72,1018,62,300.15,303.15,2.6,70,Clouds,scattered clouds,40
1436726791,301.19,1017,51,300.37,302.15,2.6,20,Clouds,broken clouds,75
1436730690,301.56,1017,48,300.93,302.15,1.5,80,Clouds,broken clouds,75
1436755975,296.06,1016,94,294.82,297.15,2.51,162.001,Clear,sky is clear,1
1436759580,294.82,1016,100,294.15,296.15,2.51,162.001,Clear,sky is clear,1
1436766724,293.78,1015,100,293.15,295.15,2.31,163.004,Mist,mist,1
1436773912,293.48,1014,88,292.15,294.15,1.5,130,Mist,mist,1
1436781213,293.74,1014,100,292.15,295.15,2.06,157.003,Mist,mist,90
1436784766,294.11,1014,100,292.15,296.15,2.76,155.501,Mist,mist,90
1436788282,294.55,1014,94,293.71,295.37,1.5,180,Rain,moderate rain,90
1436791918,295.01,1014,88,294.15,296.15,3.1,210,Rain,light rain,90
1436795423,295.33,1013,88,294.82,296.15,2.6,180,Rain,moderate rain,90
1436802429,298.12,1013,73,296.15,300.15,3.1,160,Clouds,overcast clouds,90
1436805992,299.05,1013,83,296.15,301.15,2.41,133.501,Rain,moderate rain,90
1436809615,300.55,1011,78,299.15,301.15,1.5,150,Clouds,broken clouds,75
1436813192,300.9,1011,70,299.15,303.15,2.6,160,Clouds,broken clouds,75
1436816778,300.7,1010,69,298.15,302.15,1.32,107.508,Rain,light rain,90
1436820379,298.11,1009,94,296.15,301.15,2.1,200,Rain,moderate rain,90
1436823992,297.75,1009,88,296.15,300.15,4.1,90,Rain,heavy intensity rain,75
1436827590,297.87,1009,94,297.15,299.15,3.1,110,Rain,light rain,75
1436831234,297.7,1009,94,295.37,299.15,3.1,110,Thunderstorm,thunderstorm,75
1436834797,296.86,1009,88,295.37,298.15,1.5,140,Clouds,broken clouds,75
1436838363,296.42,1008,94,296.15,297.15,2.1,120,Mist,mist,75
1436841978,296.12,1008,100,294.82,297.15,1.32,350.518,Mist,mist,75
1436845559,296.41,1008,100,295.37,297.15,2.1,0,Mist,mist,75
1436849171,296.34,1008,100,295.37,297.15,1.5,0,Rain,moderate rain,90
1436852789,296.33,1007,100,296.15,297.15,2.1,0,Rain,moderate rain,90
1436856411,295.43,1007,94,294.26,296.15,3.6,250,Rain,light rain,90
1436859987,294.88,1007,94,294.26,295.15,3.1,220,Rain,light rain,20
1436863602,294.69,1005,94,293.71,295.15,3.6,190,Clouds,overcast clouds,90
1436867172,294.24,1006,94,293.15,295.15,2.6,210,Clouds,few clouds,20
1436874706,294.9,1007,100,294.15,296.15,2.1,200,Clear,sky is clear,1
1436878282,295.71,1007,94,294.26,297.15,1.5,250,Rain,light rain,1
1436889170,299.02,1006,83,297.59,300.15,2.6,180,Clouds,broken clouds,75
1436907128,302.22,1003,66,300.93,303.15,5.7,210,Clouds,broken clouds,75
1436925050,299.33,1002,78,299.15,300.37,2.6,190,Clouds,scattered clouds,40
1436928636,299.89,1002,74,299.15,300.15,3.6,210,Clouds,scattered clouds,40
1436932337,299.89,1002,74,299.15,300.15,5.1,210,Clouds,scattered clouds,40
1436939444,299.4,1002,74,299.15,300.15,5.1,240,Clouds,broken clouds,75
1436946362,297.28,1002,61,295.15,299.15,4.6,290,Clouds,broken clouds,75
1436953584,295.39,1003,64,294.15,297.15,2.6,280,Clouds,scattered clouds,40
1436957109,294.72,1003,69,293.15,296.15,1.5,250,Clouds,few clouds,20
1436960674,295.4,1003,73,294.15,296.15,3.1,240,Clouds,scattered clouds,40
1436964328,297.15,1004,65,296.15,298.15,4.1,280,Clouds,few clouds,20
1436967957,299.15,1005,57,297.15,300.15,3.6,280,Clouds,scattered clouds,40
1436971497,299.86,1005,54,298.15,301.15,5.7,310,Clouds,scattered clouds,40
1436975242,300.63,1006,58,297.15,302.15,4.6,330,Clouds,broken clouds,75
1436978776,300.83,1006,54,299.15,302.15,7.2,320,Clouds,broken clouds,75
1436982370,301.18,1006,54,300.15,302.15,4.6,320,Clouds,broken clouds,75
1436985963,302.35,1006,54,302.04,303.15,4.6,340,Clouds,broken clouds,75
1436989558,302.33,1007,58,301.15,303.15,4.6,360,Clouds,broken clouds,75
1436993166,302.44,1007,58,300.37,304.15,5.1,340,Clouds,broken clouds,75
1436996757,302.22,1008,55,300.37,304.15,4.6,10,Rain,moderate rain,75
1437162508,301.7,1018,45,301.15,302.15,2.11,160.003,Clear,sky is clear,1
1437165952,301.74,1017,66,300.37,303.15,1.5,180,Clouds,scattered clouds,40
1437169561,301.74,1017,58,300.37,303.15,2.6,170,Clouds,broken clouds,75
1437183969,297.76,1016,74,297.04,299.15,3.1,140,Clouds,broken clouds,75
1437187572,297.16,1016,78,296.15,298.15,2.6,150,Clouds,broken clouds,75
1437191150,296.95,1017,83,296.15,297.15,4.1,140,Clouds,scattered clouds,40
1437205593,296.27,1016,83,295.37,297.15,3.6,170,Clouds,overcast clouds,90
1437209175,296.19,1016,83,295.37,297.15,3.6,170,Clouds,overcast clouds,90
1437212761,296.19,1016,83,295.37,297.15,3.1,180,Clouds,overcast clouds,90
1437216305,295.93,1017,100,295.15,296.48,1.5,190,Mist,mist,75
1437219886,296.54,1017,100,295.37,297.15,1.5,180,Clouds,scattered clouds,40
1437223504,298.67,1016,78,298.15,299.15,4.6,200,Clouds,broken clouds,75
1437227105,300.04,1016,83,298.71,301.15,4.1,230,Clear,sky is clear,1
1437230691,301.32,1016,69,300.93,302.04,4.1,240,Clouds,broken clouds,75
1437234386,302.9,1016,66,301.48,304.15,3.1,230,Clouds,scattered clouds,40
1437237982,303.48,1016,74,302.15,304.15,1.5,190,Clear,sky is clear,1
1437241585,303.43,1015,62,302.15,305.15,1.5,0,Rain,light rain,75
1437245142,303.56,1015,79,302.15,305.15,2.1,260,Rain,light rain,1
1437248751,304.27,1014,62,302.59,306.15,2.6,240,Clouds,overcast clouds,90
1437252374,305.01,1014,66,304.15,306.15,1.5,280,Clouds,scattered clouds,40
1437255939,304.96,1014,59,303.15,306.15,2.6,210,Clouds,broken clouds,75
1437259588,304.7,1013,59,302.59,306.15,2.6,250,Thunderstorm,proximity thunderstorm,75
1437263182,302.59,1013,55,299.15,305.15,3.6,250,Thunderstorm,proximity thunderstorm,40
1437266797,300.26,1013,69,298.71,301.15,4.6,210,Rain,light rain,75
1437270350,299.32,1014,74,297.59,301.15,2.1,0,Clouds,broken clouds,75
1437273939,298.8,1015,83,297.04,300.15,5.1,140,Clouds,overcast clouds,90
1437277542,297.54,1015,83,296.48,298.15,2.6,190,Clouds,broken clouds,75
1437281165,297.11,1015,100,296.15,298.15,1.31,240.002,Clear,sky is clear,1
1437284762,296.57,1014,88,295.37,297.59,2.6,210,Clouds,scattered clouds,40
1437288353,296.47,1014,100,295.37,297.15,1.5,200,Clear,sky is clear,1
1437335170,306.23,1012,70,305.15,307.15,1.5,190,Clouds,scattered clouds,40
1437338759,305.97,1012,75,304.82,307.04,2.1,130,Clouds,scattered clouds,40
1437342366,305.67,1011,70,303.71,307.15,2.6,80,Clouds,broken clouds,75
1437345995,304.79,1011,59,303.15,305.37,3.1,0,Thunderstorm,proximity thunderstorm,20
1437349606,303,1011,58,299.15,307.15,3.1,220,Thunderstorm,proximity thunderstorm,1
1437353181,300.37,1010,78,299.26,301.15,3.1,200,Clouds,broken clouds,75
1437356733,299.79,1011,100,297.15,302.15,1.5,200,Clear,sky is clear,1
1437360336,298.79,1011,83,297.15,300.15,2.1,190,Clouds,broken clouds,75
1437363932,298.25,1012,100,296.15,300.15,2.07,229.501,Clear,sky is clear,1
1437367562,297.85,1011,100,296.48,299.15,2.12,222.501,Clear,sky is clear,1
1437515327,302.04,1006,88,299.15,306.15,5.1,340,Rain,heavy intensity rain,90
1437518767,302.29,1004,66,299.82,305.15,6.2,330,Clouds,scattered clouds,40
1437522491,301.76,1005,79,300.93,303.15,2.6,270,Clouds,overcast clouds,90
1437526016,300.63,1005,70,298.15,303.15,2.6,310,Clouds,scattered clouds,40
1437529615,298.16,1007,94,297.15,299.15,2.53,317.503,Mist,mist,1
1437533216,297.28,1007,100,296.15,298.15,2.53,317.503,Mist,mist,1
1437536909,296.76,1007,100,296.15,297.59,1.5,240,Mist,mist,1
1437540458,297.21,1008,100,295.93,299.15,1.86,312.502,Clear,sky is clear,1
1437544440,296.39,1008,94,295.93,297.15,1.86,312.502,Clear,sky is clear,1
1437547709,296.89,1008,78,295.37,299.15,2.6,330,Clouds,few clouds,20
1437551303,296.3,1008,88,294.26,298.15,3.6,340,Clouds,few clouds,20
1437554990,296.16,1009,88,294.26,297.15,2.1,340,Clear,sky is clear,1
1437558426,295.41,1009,69,293.15,297.15,4.6,360,Clouds,few clouds,20
1437561938,294.81,1010,68,292.59,296.15,3.1,360,Clouds,scattered clouds,40
1437565528,294.99,1011,68,294.15,296.15,3.1,10,Clouds,scattered clouds,40
1437569274,296.26,1012,60,295.15,297.15,5.1,10,Clouds,scattered clouds,40
1437572869,297.84,1012,57,296.15,299.15,4.6,350,Clouds,scattered clouds,40
1437576494,298.6,1013,47,297.15,299.26,2.66,347.003,Clear,sky is clear,1
1437580135,299.77,1013,44,298.71,301.15,4.1,10,Clouds,scattered clouds,40
1437583658,300.16,1013,44,299.82,300.93,1.62,349.503,Clouds,broken clouds,75
1437587343,300.59,1013,44,299.82,302.15,1.62,349.503,Clouds,broken clouds,75
1437590928,301.57,1012,39,300.93,302.15,3.1,350,Clouds,broken clouds,75
1437594500,302.21,1013,42,301.15,303.15,2.6,300,Clear,sky is clear,1
1437598088,301.99,1012,39,300.93,303.15,1.5,40,Clouds,broken clouds,75
1437601697,302.1,1013,42,300.37,303.15,2.1,310,Clear,sky is clear,1
1437605309,301.13,1012,35,298.71,303.15,3.1,20,Clouds,broken clouds,75
1437608949,300.06,1012,34,297.15,303.15,3.1,280,Clouds,broken clouds,75
1437612512,296.35,1013,100,294.15,299.15,0.44,121.502,Clear,sky is clear,1
1437616057,294.47,1013,83,293.71,295.15,1.21,147.002,Clear,sky is clear,1
1437619681,293.76,1013,69,291.15,296.15,1.21,147.002,Clouds,broken clouds,75
1437623267,292.99,1014,73,291.15,295.15,2.1,130,Clouds,scattered clouds,40
1437626887,292.47,1015,100,291.15,294.15,1.02,185.501,Clear,sky is clear,1
1437630508,292.47,1015,100,291.15,294.15,1.02,185.501,Clear,sky is clear,1
1437634104,292.49,1015,100,291.15,294.15,1.02,185.501,Clear,sky is clear,1
1437637717,292.03,1014,82,291.15,293.15,0.27,306.504,Clouds,broken clouds,75
1437641326,291.68,1014,100,290.15,294.15,0.27,306.504,Clouds,scattered clouds,40
1437644914,291.09,1015,100,289.15,293.15,1.5,30,Clouds,broken clouds,75
1437648467,291.08,1015,100,289.15,293.15,0.51,98.5005,Clear,sky is clear,1
1437652079,291.59,1016,93,291.15,292.59,1.25,19.0049,Clouds,few clouds,20
1437655642,295.28,1015,73,293.15,297.15,2.1,20,Clouds,broken clouds,75
1437659316,297.74,1016,61,296.48,299.26,1.41,110.504,Clear,sky is clear,1
1437662890,299.33,1016,69,298.15,300.15,2.6,30,Clouds,overcast clouds,90
1437670225,301,1015,61,299.15,302.15,2.1,50,Clouds,overcast clouds,90
1437673870,301.23,1015,51,300.93,302.15,2.6,30,Clouds,broken clouds,75
1437677382,302.11,1014,51,301.15,303.71,3.1,90,Clouds,broken clouds,75
1437680902,302.41,1014,58,301.15,303.15,1.5,140,Clouds,broken clouds,75
1437684632,301.79,1014,66,300.93,302.15,1.5,160,Clouds,overcast clouds,90
1437688218,301.74,1013,51,300.37,303.15,2.1,80,Clouds,overcast clouds,90
1437691823,300.96,1013,51,299.82,302.15,2.1,50,Clouds,broken clouds,75
1437695547,299.93,1014,88,298.15,301.15,1.92,26.501,Clear,sky is clear,1
1437699063,298.3,1014,61,297.04,300.15,2.1,70,Clouds,broken clouds,75
1437702614,297.18,1014,69,295.93,299.15,2.1,120,Clouds,broken clouds,75
1437706153,295.52,1014,100,293.15,297.15,1.96,51.5007,Clear,sky is clear,1
1437709773,295.09,1014,83,294.15,297.15,1.5,80,Clouds,broken clouds,75
1437713335,293.88,1015,94,293.15,294.82,1.33,58.0015,Clear,sky is clear,1
1437720513,293.01,1014,100,291.15,295.15,1.33,58.0015,Mist,mist,1
1437724260,293.04,1014,78,292.04,295.15,1.5,50,Mist,mist,20
1437727646,291.95,1014,100,291.15,292.59,1.06,50.0028,Mist,mist,1
1437731475,291.48,1015,93,291.15,292.15,1.06,50.0028,Mist,mist,1
1437735076,291.3,1016,100,289.15,293.15,1.17,346.503,Mist,mist,1
1437738552,292.89,1015,94,290.93,295.15,2.1,20,Mist,mist,1
1437742076,295.54,1015,73,294.15,297.15,3.1,20,Mist,mist,1
1437745676,298.42,1016,69,297.15,300.37,2.1,70,Clear,sky is clear,1
1437749152,300.32,1016,57,299.15,301.48,3.6,20,Clear,sky is clear,1
1437753064,301.5,1016,51,300.15,303.15,3.6,40,Clouds,few clouds,20
1437756574,302.12,1016,48,301.15,303.15,4.1,60,Clouds,scattered clouds,40
1437760014,302.23,1015,48,301.15,303.15,2.6,70,Clouds,scattered clouds,40
1437763682,302.68,1015,42,302.04,303.71,2.6,40,Clouds,scattered clouds,40
1437767306,302.53,1015,40,301.15,304.15,5.1,20,Clouds,scattered clouds,40
1437770761,302.74,1014,40,300.93,304.15,1.5,0,Clouds,scattered clouds,40
1437774550,302.57,1014,38,300.37,304.15,3.1,20,Clouds,scattered clouds,40
1437778041,302.06,1014,45,299.82,304.15,2.1,350,Clouds,scattered clouds,40
1437781858,300.52,1014,37,297.59,302.15,4.6,360,Clouds,scattered clouds,40
1437785338,296.65,1015,88,294.15,300.15,1.66,3.00232,Clear,sky is clear,1
1437788928,294.2,1016,77,293.15,296.15,1.02,19.0036,Clear,sky is clear,1
1437792510,293.14,1015,64,291.15,296.15,1.02,19.0036,Clouds,few clouds,20
1437796167,291.93,1016,82,290.93,292.59,1.02,19.0036,Clear,sky is clear,1
1437799788,291.26,1016,100,290.15,293.15,0.96,17.5009,Mist,mist,1
1437803271,290.97,1015,100,290.15,293.15,0.96,17.5009,Clear,sky is clear,1
1437806894,290.35,1015,100,289.15,292.15,0.96,17.5009,Clear,sky is clear,1
1437810449,290.23,1015,100,289.15,292.15,1.02,344.003,Mist,mist,1
1437814122,290.2,1015,100,288.15,292.15,1.02,344.003,Mist,mist,1
1437817680,289.48,1015,93,288.15,290.37,1.5,100,Clouds,few clouds,20
1437821209,289.65,1017,93,289.15,290.37,1.07,202.511,Mist,mist,1
1437824808,291.27,1016,82,289.82,293.15,1.07,202.511,Clouds,broken clouds,75
1437828454,294.12,1016,83,292.15,295.37,1.07,202.511,Clouds,broken clouds,75
1437832035,296.61,1017,69,293.15,299.15,1.57,169,Clouds,scattered clouds,40
1437835619,299.77,1017,57,297.04,302.04,1.5,180,Clouds,scattered clouds,40
1437839220,301.57,1017,51,301.15,302.59,3.1,140,Clouds,scattered clouds,40
1437842787,302.45,1017,55,301.48,303.15,2.6,120,Clear,sky is clear,1
1437846403,303.08,1017,48,302.15,303.71,2.6,120,Clouds,scattered clouds,40
1437849995,303.05,1016,42,302.59,303.15,2.6,140,Clouds,scattered clouds,40
1437853582,304,1016,45,303.71,304.15,3.1,130,Clouds,broken clouds,75
1437857191,303.71,1016,52,302.15,304.15,3.1,120,Clouds,scattered clouds,40
1437860770,303.65,1015,45,302.59,305.15,3.6,170,Clouds,scattered clouds,40
1437864403,302.3,1015,62,300.93,304.15,1.5,140,Clear,sky is clear,1
1437868062,300.8,1015,48,298.71,302.15,4.6,130,Clouds,scattered clouds,40
1437871588,298.71,1016,94,297.04,300.15,2.12,161.002,Clouds,broken clouds,75
1437875224,297.59,1015,61,296.48,298.15,3.1,140,Clouds,broken clouds,75
1437878769,296.24,1017,100,294.82,297.15,2.61,161.5,Clear,sky is clear,1
1437882373,295.67,1016,69,294.26,296.48,3.1,140,Clouds,few clouds,20
1437885995,294.92,1016,73,293.15,296.15,3.1,140,Clear,sky is clear,1
1437889561,294.48,1017,73,293.15,296.15,2.1,140,Clouds,scattered clouds,40
1437893220,294.04,1016,77,292.59,295.37,2.72,169.501,Clouds,scattered clouds,40
1437896801,293.72,1016,77,292.59,294.82,2.1,150,Clouds,broken clouds,75
1437900392,293.42,1016,77,292.04,294.15,2.41,181.003,Clouds,broken clouds,75
1437903994,293.57,1016,77,293.15,294.15,2.1,140,Clouds,scattered clouds,40
1437907564,292.9,1016,77,291.48,294.15,1.77,183.006,Clouds,broken clouds,75
1437911094,293.9,1017,78,293.15,295.15,2.32,190.004,Clouds,broken clouds,75
1437914766,295.62,1017,78,293.71,297.04,2.1,170,Clouds,scattered clouds,40
1437918300,298.22,1017,65,297.15,299.26,3.6,200,Clouds,broken clouds,75
1437921961,299.9,1017,61,298.15,301.15,4.6,200,Clouds,scattered clouds,40
1437925628,301.74,1017,62,299.82,303.15,2.1,150,Clear,sky is clear,1
1437929216,302.53,1017,51,302.15,303.15,3.6,170,Clouds,scattered clouds,40
1437932793,303.66,1016,48,303.15,304.26,3.6,200,Clear,sky is clear,1
1437936441,304.11,1016,48,303.71,304.26,4.6,150,Clouds,scattered clouds,40
1437939924,304.54,1016,46,303.71,305.15,4.1,180,Clouds,broken clouds,75
1437943601,304.05,1016,55,303.15,305.15,2.1,170,Clouds,overcast clouds,90
1437946993,303.72,1015,48,302.04,305.15,3.6,170,Clouds,broken clouds,75
1437950808,303.12,1015,45,300.93,304.15,5.1,150,Clouds,scattered clouds,40
1437954494,301.85,1016,69,300.15,303.15,1.5,140,Clear,sky is clear,1
1437957977,300.09,1016,83,298.15,302.15,2.4,181.005,Clear,sky is clear,1
1437961543,298.8,1015,65,297.04,301.15,2.6,140,Clouds,broken clouds,75
1437965165,297.53,1016,73,296.15,299.15,3.1,140,Clouds,broken clouds,75
1437968742,296.86,1016,78,295.37,298.15,1.5,140,Clouds,broken clouds,75
1437972379,297.2,1016,73,294.82,299.15,2.6,160,Clouds,broken clouds,75
1437975778,296.99,1016,78,294.82,299.15,2.6,180,Clouds,overcast clouds,90
1437998043,295.77,1016,100,294.82,297.15,1.61,188.003,Clouds,overcast clouds,90
1438001610,296.41,1017,83,295.37,297.15,1.5,140,Clouds,overcast clouds,90
